"ident","start","end","label"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35746.56,35747.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",24792.96,24793.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",28556.16,28557.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",20543.04,20544,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",28904.64,28905.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20454.72,20455.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22286.4,22287.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21401.28,21402.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36234.24,36235.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-09/1_20/250711_1147",146561.28,146562.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22670.4,22671.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36034.56,36035.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",142462.08,142463.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23747.52,23748.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35033.28,35034.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",40112.64,40113.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",35933.76,35934.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34872.96,34873.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",28546.56,28547.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",23394.24,23395.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/6/250812_1147",47373.12,47374.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250425_1931",110942.4,110943.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",17756.16,17757.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28492.8,28493.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28730.88,28731.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",20067.84,20068.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35584.32,35585.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",35996.16,35997.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",28902.72,28903.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28727.04,28728,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",24650.88,24651.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35741.76,35742.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36240,36240.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35955.84,35956.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22623.36,22624.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35652.48,35653.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35710.08,35711.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-15/1_107/250715_1642",110061.12,110062.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35938.56,35939.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21452.16,21453.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22619.52,22620.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22839.36,22840.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",33115.2,33116.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",28489.92,28490.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35988.48,35989.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",23135.04,23136,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34592.64,34593.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-03/1_137/250703_1613",116600.64,116601.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34560,34560.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36969.6,36970.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22599.36,22600.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",21883.2,21884.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-03/1_137/250703_1613",27874.56,27875.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",40114.56,40115.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",34588.8,34589.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",21909.12,21910.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",16556.16,16557.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",20751.36,20752.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",23814.72,23815.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35619.84,35620.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34565.76,34566.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34866.24,34867.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21759.36,21760.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",21258.24,21259.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",34581.12,34582.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22517.76,22518.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36127.68,36128.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",37074.24,37075.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20945.28,20946.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",23458.56,23459.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",20697.6,20698.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",23064,23064.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/1_114/250812_1225",53282.88,53283.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35950.08,35951.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35740.8,35741.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20023.68,20024.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",21543.36,21544.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",28146.24,28147.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",128414.4,128415.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35922.24,35923.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21257.28,21258.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20062.08,20063.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22489.92,22490.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22338.24,22339.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",21107.52,21108.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",19590.72,19591.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21973.44,21974.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35957.76,35958.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21358.08,21359.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20486.4,20487.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20469.12,20470.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22512.96,22513.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23055.36,23056.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35912.64,35913.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",32086.08,32087.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34902.72,34903.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35906.88,35907.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35930.88,35931.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",21558.72,21559.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",34579.2,34580.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36018.24,36019.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",19511.04,19512,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",24360.96,24361.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22058.88,22059.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",20507.52,20508.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20658.24,20659.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",41318.4,41319.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35020.8,35021.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",23697.6,23698.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",19248.96,19249.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",27594.24,27595.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",34545.6,34546.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23224.32,23225.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28568.64,28569.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",28804.8,28805.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20039.04,20040,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",23690.88,23691.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-08/1_137/250708_1325",133413.12,133414.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-09/1_29/250711_1150",131826.24,131827.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-09/1_32/250711_1121",133492.8,133493.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",139848,139848.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/1_10/250812_1219",53519.04,53520,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/3/250812_1146",55532.16,55533.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21801.6,21802.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35790.72,35791.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35978.88,35979.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21758.4,21759.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35623.68,35624.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",19392.96,19393.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36084.48,36085.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20059.2,20060.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",28823.04,28824,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",22118.4,22119.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/24/250707_1037",49770.24,49771.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",32794.56,32795.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_67/250731_1505",38409.6,38410.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",21112.32,21113.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22788.48,22789.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",24804.48,24805.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",32814.72,32815.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34975.68,34976.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35785.92,35786.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36029.76,36030.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21921.6,21922.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250424_1822",22627.2,22628.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21294.72,21295.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22933.44,22934.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36121.92,36122.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",37075.2,37076.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",23693.76,23694.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",149059.2,149060.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_72/250724_1741_01",27072.96,27073.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",25489.92,25490.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-08/52/250808_1237",57568.32,57569.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-08/52/250808_1237",57569.28,57570.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22151.04,22152,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35913.6,35914.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",23524.8,23525.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35887.68,35888.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22237.44,22238.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",24291.84,24292.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",131203.2,131204.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/3/250812_1146",47367.36,47368.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",22052.16,22053.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",28905.6,28906.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21402.24,21403.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21851.52,21852.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22733.76,22734.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21846.72,21847.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-06-23/1_37/250627_0828",61155.84,61156.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",37016.64,37017.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",28913.28,28914.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20176.32,20177.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22460.16,22461.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28725.12,28726.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",34767.36,34768.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",27883.2,27884.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36060.48,36061.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21879.36,21880.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22236.48,22237.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",17957.76,17958.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",20955.84,20956.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",34543.68,34544.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250424_1825",19917.12,19918.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",23151.36,23152.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20384.64,20385.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20385.6,20386.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22478.4,22479.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22702.08,22703.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23399.04,23400,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",24329.28,24330.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",34769.28,34770.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",19499.52,19500.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",24442.56,24443.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",20382.72,20383.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-21/1_62/250821_1338",121106.88,121107.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",20343.36,20344.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22714.56,22715.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",34589.76,34590.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",19723.2,19724.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",28188.48,28189.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",24654.72,24655.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",28978.56,28979.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35784.96,35785.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35909.76,35910.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36122.88,36123.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22223.04,22224,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",21779.52,21780.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-15/1_95/250717_1356",35112,35112.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_72/250724_1741_01",27074.88,27075.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",23648.64,23649.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/1_114/250812_1225",52992,52992.96,"auto_ambient_night"
