"ident","start","end","label"
"JamesU - MustardBumbler/1_29/240903_1319",38560.5721,38560.9166,"mech_auto_beep"
"JamesU - MustardBumbler/1_29/240903_1319",38610.1519,38691.7725,"mech_plane_prop"
"JamesU - MustardBumbler/1_29/240903_1319",38658.6921,38660.0757,"animal_cow"
"JamesU - MustardBumbler/1_29/240903_1319",38720.1144,38723.0163,"mech_auto_car"
"JamesU - MustardBumbler/1_29/240903_1319",38727.9847,38760,"mech_hum_traffic"
"JamesU - MustardBumbler/1_29/240903_1319",42060,42360,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",42109.5325,42140.6953,"mech_hum_traffic"
"JamesU - MustardBumbler/1_29/240903_1319",42113.012,42118.4743,"mech_auto_car"
"JamesU - MustardBumbler/1_29/240903_1319",42126.2981,42135.5229,"mech_auto_car"
"JamesU - MustardBumbler/1_29/240903_1319",42160.1878,42164.147,"ambient_wind"
"JamesU - MustardBumbler/1_29/240903_1319",42197.1233,42227.6022,"mech_plane_jet"
"JamesU - MustardBumbler/1_29/240903_1319",42235.8167,42360,"mech_plane_jet"
"JamesU - MustardBumbler/1_29/240903_1319",45660,45660.3084,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45660.3084,45724.5532,"mech_plane_jet"
"JamesU - MustardBumbler/1_29/240903_1319",45660.7415,45660.9356,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45661.7175,45661.8739,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45662.7474,45662.9307,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45663.9121,45664.0955,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45665.2014,45665.3308,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45665.9887,45666.1828,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45667.0132,45667.1588,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45668.0417,45668.2251,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45668.98,45669.1471,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45669.8158,45669.9613,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45670.6044,45670.7662,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45671.4402,45671.6343,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45672.2541,45672.4159,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45673.1385,45673.2948,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45673.8394,45674.0174,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45674.6445,45674.817,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45675.4641,45675.6421,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45676.2028,45676.3862,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45677.0021,45677.1693,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45677.8002,45677.9889,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45678.6413,45678.8031,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45679.3962,45679.5904,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45680.2951,45680.4785,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45681.1902,45681.3682,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45681.9991,45682.2202,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45683.0182,45683.2015,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45684.0923,45684.2379,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45684.9982,45685.1653,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45686.0281,45686.1683,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45686.8423,45687.0364,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45687.8382,45687.9946,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45688.7764,45688.9382,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45689.5907,45689.7524,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45690.7219,45690.916,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45691.7464,45691.9244,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45692.5175,45692.6793,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45693.3651,45693.5323,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45694.2988,45694.4552,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45695.47,45695.6309,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45696.3263,45696.4527,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45697.2112,45697.3606,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45698.0675,45698.2284,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45699.0099,45699.1651,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45700.1248,45700.2685,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45701.1764,45701.3143,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45702.1131,45702.2683,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45703.4578,45703.6177,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45704.3141,45704.4658,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45705.3397,45705.4776,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45706.1557,45706.3247,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45706.9947,45707.1557,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45707.9027,45708.0406,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45708.8049,45708.9601,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45709.575,45709.7187,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45710.4312,45710.5921,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45711.3622,45711.5001,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45712.9713,45713.1494,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45714.0631,45714.2183,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45715.0745,45715.2182,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45716.0055,45716.1434,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45716.833,45716.9709,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45717.7467,45717.8789,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45718.6662,45718.8156,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45719.4535,45719.6086,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45720.4821,45720.6545,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45721.4016,45721.5453,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45722.3555,45722.505,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45723.1543,45723.2922,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45724.0221,45724.1772,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45724.5532,45724.8611,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45724.8611,45725.0105,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45725.0105,45725.6369,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45725.6369,45725.8093,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45725.8093,45726.677,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45726.677,45726.8322,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45726.8322,45727.5505,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45727.5505,45727.7172,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45727.7172,45728.6136,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45728.6136,45728.786,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45728.786,45729.4986,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45729.4986,45729.6721,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45729.6721,45730.3319,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45730.3319,45730.5158,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45730.5158,45731.3548,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45731.3548,45731.51,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45731.51,45732.4869,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45732.4869,45732.6631,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45732.6631,45733.2598,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45733.2598,45733.4116,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45733.4116,45734.1195,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45734.1195,45734.2755,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45734.2755,45735.0436,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45735.0436,45735.1906,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45735.1906,45735.9401,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45735.9401,45736.0868,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45736.0868,45736.8312,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45736.8312,45736.9929,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45736.9929,45737.8756,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45737.8756,45738.0242,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45738.0242,45738.6479,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45738.6479,45738.7812,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45738.7812,45739.4249,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45739.4249,45739.572,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45739.572,45740.3397,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45740.3397,45740.4776,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45740.4776,45741.1994,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45741.1994,45741.3741,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45741.3741,45742.2062,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45742.2062,45742.3579,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45742.3579,45743.3969,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45743.3969,45743.5486,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45743.5486,45744.3624,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45744.3624,45744.5066,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45744.5066,45745.1991,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",45745.1991,45745.337,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45745.3002,45960,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45746.1461,45746.2978,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",45759.7194,45960,"mech_plane_jet"
"JamesU - MustardBumbler/1_29/240903_1319",60060,60065.8569,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",60065.8569,60068.7388,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",60068.7388,60359.739,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",60183.513,60359.96,"mech_auto_background"
"JamesU - MustardBumbler/1_29/240903_1319",60184.965,60202.219,"mech_hum_auto"
"JamesU - MustardBumbler/1_29/240903_1319",60211.771,60213.275,"mech_hum_auto"
"JamesU - MustardBumbler/1_29/240903_1319",60215.618,60234.722,"mech_hum_auto"
"JamesU - MustardBumbler/1_29/240903_1319",60236.314,60267.403,"mech_hum_auto"
"JamesU - MustardBumbler/1_29/240903_1319",60262.981,60268.906,"mech_auto_bike"
"JamesU - MustardBumbler/1_29/240903_1319",60270.1,60276.822,"mech_auto_bike"
"JamesU - MustardBumbler/1_29/240903_1319",60277.662,60281.465,"mech_auto_bike"
"JamesU - MustardBumbler/1_29/240903_1319",60293.399,60305.656,"mech_auto_bike"
"JamesU - MustardBumbler/1_29/240903_1319",60308.264,60310.962,"mech_auto_car"
"JamesU - MustardBumbler/1_29/240903_1319",60319.099,60337.427,"mech_auto_truck"
"JamesU - MustardBumbler/1_29/240903_1319",63660,63660.2881,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63660.2881,63660.5307,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63660.5307,63661.2892,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63661.2892,63661.5358,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63661.5358,63662.5776,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63662.5776,63708.0651,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63704.881,63718.4185,"mech_auto_truck"
"JamesU - MustardBumbler/1_29/240903_1319",63710.4911,63719.6492,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63719.6492,63720.8926,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63720.8926,63756.858,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63756.858,63758.4652,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63758.4652,63776.387,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63776.387,63777.449,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63777.449,63778.844,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63778.844,63781.876,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63781.876,63791.641,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63791.641,63792.914,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63792.914,63805.53,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63805.53,63807.167,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63807.167,63807.501,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63807.501,63808.683,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63808.683,63811.958,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63811.958,63812.777,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63812.777,63815.416,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63815.416,63816.447,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63816.447,63825.483,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63825.483,63826.636,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63826.636,63829.941,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63829.941,63832.367,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63832.367,63832.731,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63832.731,63833.58,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63833.58,63833.974,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63833.974,63835.302,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63835.302,63835.481,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63835.481,63836.514,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63836.514,63836.756,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63836.756,63837.814,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63837.814,63838.031,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63838.031,63838.935,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63838.935,63844.749,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63844.749,63846.393,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63846.393,63846.699,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63846.699,63847.707,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63847.707,63850.219,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63850.219,63851.596,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63851.596,63851.876,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63851.876,63853.138,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63853.138,63853.381,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63853.381,63854.847,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63854.847,63855.102,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63855.102,63855.918,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63855.918,63856.135,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63856.135,63858.672,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63858.672,63858.927,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63858.927,63859.666,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63859.666,63859.972,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63859.972,63860.916,"ambient_background"
"JamesU - MustardBumbler/1_29/240903_1319",63860.916,63878.23,"ins_trill"
"JamesU - MustardBumbler/1_29/240903_1319",63878.23,63879.046,"ambient_background"
