"source","ident","start","end","label","duration","item"
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117674.6503,117674.8256,"animal_dog",0.175300000002608,52
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117676.0434,117676.1805,"animal_dog",0.137100000007194,53
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117676.4236,117676.542,"animal_dog",0.118400000006659,54
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117677.0598,117677.2374,"animal_dog",0.177599999995437,55
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117680.9622,117681.3922,"animal_dog",0.430000000007567,56
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117683.4911,117683.9118,"animal_dog",0.420700000002398,57
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117685.4946,117686.473,"animal_dog",0.978399999992689,58
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117687.6337,117687.8238,"animal_dog",0.190099999992526,59
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117689.9192,117691.2591,"animal_dog",1.33989999999176,60
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117692.2963,117692.8416,"animal_dog",0.545299999997951,61
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117693.6331,117693.7951,"animal_dog",0.161999999996624,62
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117694.7654,117695.0178,"animal_dog",0.252399999997579,63
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117696.8151,117697.8231,"animal_dog",1.00799999998708,64
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117698.7169,117698.8881,"animal_dog",0.171199999997043,65
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117700.0577,117701.4081,"animal_dog",1.35039999999572,66
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117704.1667,117705.7977,"animal_dog",1.63099999999395,67
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117707.2036,117707.3679,"animal_dog",0.164300000004005,68
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117707.7148,117707.8609,"animal_dog",0.146099999998114,69
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117713.9247,117715.9507,"animal_dog",2.02599999999802,70
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117717.9194,117719.5167,"animal_dog",1.59729999999399,71
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117723.0826,117723.677,"animal_dog",0.59440000000177,72
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117725.2018,117728.2477,"animal_dog",3.0459000000119,73
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117730.5693,117730.7365,"animal_dog",0.167199999996228,74
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117731.2194,117731.4237,"animal_dog",0.204299999997602,75
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117737.5355,117738.0015,"animal_dog",0.466000000000349,76
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117738.4579,117738.5721,"animal_dog",0.114200000010896,77
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117739.1236,117739.2377,"animal_dog",0.114099999991595,78
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117742.1558,117742.365,"animal_dog",0.209200000012061,79
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117743.1163,117744.2003,"animal_dog",1.08400000000256,80
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117745.0859,117745.4758,"animal_dog",0.389899999994668,81
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117754.4326,117755.6973,"animal_dog",1.26469999999972,82
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117756.969,117757.4825,"animal_dog",0.513500000000931,83
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117757.9865,117758.1766,"animal_dog",0.190100000007078,84
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117770.5231,117771.3211,"animal_dog",0.797999999995227,85
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117771.7498,117771.9495,"animal_dog",0.199699999997392,86
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117773.305,117773.4516,"animal_dog",0.146600000007311,87
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117774.7515,117774.9079,"animal_dog",0.156400000007125,88
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117794.121,117796.5253,"mech_auto",2.40429999999469,89
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117818.8228,117823.3466,"mech_hum",4.52380000000994,90
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117828.2595,117828.3749,"animal_dog",0.115399999995134,91
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117828.5047,117828.6777,"animal_dog",0.172999999995227,92
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117831.4513,117833.0707,"mech_hum",1.61939999999595,93
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117849.8447,117856.6568,"mech_hum",6.81209999999555,94
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117853.0939,117854.5935,"mech_auto",1.49959999999555,95
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117858.8571,117862.0079,"mech_hum",3.15080000000307,96
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117859.3009,117860.5626,"mech_auto",1.26170000000275,97
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117880.6579,117880.8309,"animal_dog",0.172999999995227,98
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117881.2707,117881.4221,"animal_dog",0.151400000002468,99
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117889.646,117889.8263,"animal_dog",0.180300000007264,100
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117901.9028,117902.0759,"animal_dog",0.173099999999977,101
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117911.3666,117917.1929,"mech_hum",5.82630000000063,102
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117917.5978,117919.5341,"mech_hum",1.93630000000121,103
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117920.9422,117922.0864,"mech_hum",1.14419999999518,104
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117923.9445,117924.1247,"animal_dog",0.180200000002515,105
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117924.8511,117926.5585,"mech_hum",1.70739999999932,106
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117927.7061,117930.0648,"mech_hum",2.35869999999704,107
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117931.825,117933.3036,"mech_hum",1.47860000000219,108
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117933.9131,117935.0396,"mech_hum",1.12649999999849,109
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117935.8845,117936.9231,"mech_hum",1.03859999999986,110
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117937.5391,117938.5953,"mech_hum",1.05620000000636,111
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117939.7894,117941.4793,"mech_hum",1.68990000001213,112
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117943.6075,117950.7717,"mech_hum",7.16419999999925,113
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117952.0627,117953.3301,"mech_hum",1.26740000001155,114
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",117956.6041,117960,"mech_hum",3.39590000000317,115
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",121260,121560,"ins_trill",300,116
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",121310.7666,121327.6341,"mech_auto",16.867499999993,117
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",121418.1562,121424.0177,"mech_hum",5.86149999999907,118
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",121430.4294,121437.84,"mech_hum",7.41060000000289,119
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",121458.7006,121462.3971,"mech_auto",3.69650000000547,120
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60060,60065.85686,"ins_trill",5.85685999999987,121
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60065.85686,60068.73881,"ambient_background",2.88195000000269,122
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60068.73881,60359.739,"ins_trill",291.000189999999,123
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60183.513,60359.96,"mech_auto",176.447,124
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60184.965,60202.219,"mech_hum",17.2540000000008,125
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60211.771,60213.275,"mech_hum",1.50400000000081,126
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60215.618,60234.722,"mech_hum",19.1039999999994,127
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60236.314,60267.403,"mech_hum",31.0889999999999,128
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60262.981,60268.906,"mech_auto",5.92500000000291,129
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60270.1,60276.822,"mech_auto",6.72200000000157,130
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60277.662,60281.465,"mech_auto",3.80299999999988,131
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60293.399,60305.656,"mech_auto",12.2570000000051,132
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60308.264,60310.962,"mech_auto",2.69799999999668,133
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",60319.099,60337.427,"mech_auto",18.3280000000013,134
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63660,63660.288087,"ambient_background",0.288087000000814,135
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63660.288087,63660.530687,"ins_trill",0.242599999997765,136
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63660.530687,63661.28915,"ambient_background",0.758462999998301,137
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63661.28915,63661.53575,"ins_trill",0.246600000005856,138
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63661.53575,63662.57762,"ambient_background",1.04186999999365,139
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63662.57762,63708.0651,"ins_trill",45.4874800000034,140
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63704.881,63718.4185,"mech_auto",13.5374999999985,141
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63710.4911,63719.6492,"ins_trill",9.15810000000056,142
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63719.6492,63720.8926,"ambient_background",1.24339999999938,143
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63720.8926,63756.858,"ins_trill",35.965400000001,144
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63756.858,63758.4652,"ambient_background",1.60719999999856,145
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63758.4652,63776.387,"ins_trill",17.9218000000037,146
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63776.387,63777.449,"ambient_background",1.06199999999808,147
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63777.449,63778.844,"ins_trill",1.3949999999968,148
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63778.844,63781.876,"ambient_background",3.03199999999924,149
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63781.876,63791.641,"ins_trill",9.76500000000669,150
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63791.641,63792.914,"ambient_background",1.27299999999377,151
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63792.914,63805.53,"ins_trill",12.6160000000018,152
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63805.53,63807.167,"ambient_background",1.63700000000244,153
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63807.167,63807.501,"ins_trill",0.333999999995285,154
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63807.501,63808.683,"ambient_background",1.1820000000007,155
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63808.683,63811.958,"ins_trill",3.27500000000146,156
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63811.958,63812.777,"ambient_background",0.819000000003143,157
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63812.777,63815.416,"ins_trill",2.63899999999558,158
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63815.416,63816.447,"ambient_background",1.03100000000268,159
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63816.447,63825.483,"ins_trill",9.03600000000006,160
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63825.483,63826.636,"ambient_background",1.15299999999843,161
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63826.636,63829.941,"ins_trill",3.30500000000029,162
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63829.941,63832.367,"ambient_background",2.42599999999948,163
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63832.367,63832.731,"ins_trill",0.364000000001397,164
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63832.731,63833.58,"ambient_background",0.849000000001979,165
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63833.58,63833.974,"ins_trill",0.394000000000233,166
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63833.974,63835.302,"ambient_background",1.32800000000134,167
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63835.302,63835.481,"ins_trill",0.178999999996449,168
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63835.481,63836.514,"ambient_background",1.03300000000309,169
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63836.514,63836.756,"ins_trill",0.24199999999837,170
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63836.756,63837.814,"ambient_background",1.05799999999726,171
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63837.814,63838.031,"ins_trill",0.217000000004191,172
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63838.031,63838.935,"ambient_background",0.903999999994994,173
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63838.935,63844.749,"ins_trill",5.81400000000576,174
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63844.749,63846.393,"ambient_background",1.64399999999296,175
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63846.393,63846.699,"ins_trill",0.306000000004133,176
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63846.699,63847.707,"ambient_background",1.00800000000163,177
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63847.707,63850.219,"ins_trill",2.51199999999517,178
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63850.219,63851.596,"ambient_background",1.37700000000041,179
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63851.596,63851.876,"ins_trill",0.279999999998836,180
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63851.876,63853.138,"ambient_background",1.26200000000244,181
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63853.138,63853.381,"ins_trill",0.243000000002212,182
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63853.381,63854.847,"ambient_background",1.46600000000035,183
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63854.847,63855.102,"ins_trill",0.254999999997381,184
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63855.102,63855.918,"ambient_background",0.815999999998894,185
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63855.918,63856.135,"ins_trill",0.217000000004191,186
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63856.135,63858.672,"ambient_background",2.53699999999662,187
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63858.672,63858.927,"ins_trill",0.255000000004657,188
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63858.927,63859.666,"ambient_background",0.738999999994121,189
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63859.666,63859.972,"ins_trill",0.306000000004133,190
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63859.972,63860.916,"ambient_background",0.943999999995867,191
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63860.916,63878.23,"ins_trill",17.3140000000058,192
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63878.23,63879.046,"ambient_background",0.815999999998894,193
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63879.046,63879.327,"ins_trill",0.280999999995402,194
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63879.327,63880.423,"ambient_background",1.09600000000501,195
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63880.423,63880.78,"ins_trill",0.356999999996333,196
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63880.78,63882.871,"ambient_background",2.09100000000035,197
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63882.871,63883.126,"ins_trill",0.254999999997381,198
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63883.126,63884.108,"ambient_background",0.982000000003609,199
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63884.108,63885.434,"ins_trill",1.32600000000093,200
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63885.434,63887.066,"ambient_background",1.63199999999779,201
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63887.066,63888.392,"ins_trill",1.32600000000093,202
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63888.392,63889.757,"ambient_background",1.36499999999796,203
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63889.757,63891.197,"ins_trill",1.44000000000233,204
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63891.197,63892.498,"ambient_background",1.30099999999948,205
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63892.498,63892.74,"ins_trill",0.24199999999837,206
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63892.74,63893.658,"ambient_background",0.918000000005122,207
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63893.658,63895.022,"ins_trill",1.36399999999412,208
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63895.022,63896.157,"ambient_background",1.13500000000204,209
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63896.157,63909.545,"ins_trill",13.387999999999,210
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63909.545,63910.692,"ambient_background",1.14700000000448,211
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63910.692,63921.058,"ins_trill",10.3659999999945,212
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63921.058,63922.741,"ambient_background",1.68300000000454,213
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63922.741,63926.171,"ins_trill",3.43000000000029,214
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63926.171,63927.216,"ambient_background",1.04499999999825,215
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63927.216,63930.748,"ins_trill",3.53199999999924,216
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63930.748,63932.724,"ambient_background",1.97600000000239,217
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63932.724,63932.916,"ins_trill",0.19199999999546,218
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63932.916,63933.961,"ambient_background",1.04500000000553,219
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63933.961,63934.152,"ins_trill",0.190999999998894,220
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63934.152,63935.147,"ambient_background",0.994999999995343,221
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63935.147,63954.272,"ins_trill",19.125,222
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63954.272,63955.572,"ambient_background",1.30000000000291,223
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63955.572,63956.656,"ins_trill",1.08400000000256,224
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63956.656,63958.02,"ambient_background",1.36399999999412,225
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63958.02,63958.25,"ins_trill",0.230000000003201,226
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63958.25,63959.257,"ambient_background",1.00699999999779,227
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63959.257,63959.487,"ins_trill",0.230000000003201,228
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",63959.487,63960,"ambient_background",0.51299999999901,229
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70860,70861.54887,"ambient_background",1.54886999999871,230
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70861.54887,70905.5853,"mech_auto",44.0364300000074,231
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70905.5853,70919.7696,"ambient_background",14.1842999999935,232
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70919.7696,70926.1102,"ins_buzz",6.3405999999959,233
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70926.1102,70926.6511,"ambient_background",0.540900000007241,234
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70926.6511,70927.5826,"ins_buzz",0.931499999991502,235
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70927.5826,70934.2838,"ambient_background",6.70120000001043,236
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70934.2838,70941.5108,"mech_auto",7.22699999999895,237
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70941.5108,70942.217,"ambient_background",0.706200000000536,238
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70942.217,70953.1853,"ins_buzz",10.9682999999932,239
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70950.8414,70952.1486,"ins_buzz",1.30719999999565,240
"Even Sample","JamesU - MustardBumbler/1_29/240903_1319",70953.1853,70955.4841,"ambient_background",2.29880000000412,241
