"ident","start","end","label"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s31_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s32_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s33_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s34_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s35_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s36_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s37_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s38_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s39_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s4_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s40_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s41_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s42_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s43_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s44_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s45_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s46_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s47_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s48_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s49_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s50_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s51_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s52_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s53_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000000/2023418-15-24_Coccinella_septempunctata_000000_s54_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023418-15-24/000008/2023418-15-24_Coccinella_septempunctata_000008_s2_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000000/2023419-16-19_Coccinella_septempunctata_000000_s1_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000012/2023419-16-19_Coccinella_septempunctata_000012_s99_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000017/2023419-16-19_Coccinella_septempunctata_000017_s123_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000017/2023419-16-19_Coccinella_septempunctata_000017_s47_ch0",0,2.5,"ins_buzz_Coccinella_strange"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000017/2023419-16-19_Coccinella_septempunctata_000017_s58_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000020/2023419-16-19_Coccinella_septempunctata_000020_s37_ch0",0,2.5,"ins_buzz_Coccinella_strange"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000022/2023419-16-19_Coccinella_septempunctata_000022_s94_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000023/2023419-16-19_Coccinella_septempunctata_000023_s51_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000023/2023419-16-19_Coccinella_septempunctata_000023_s73_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000025/2023419-16-19_Coccinella_septempunctata_000025_s85_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000026/2023419-16-19_Coccinella_septempunctata_000026_s55_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000026/2023419-16-19_Coccinella_septempunctata_000026_s56_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000027/2023419-16-19_Coccinella_septempunctata_000027_s17_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000033/2023419-16-19_Coccinella_septempunctata_000033_s94_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000038/2023419-16-19_Coccinella_septempunctata_000038_s63_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000043/2023419-16-19_Coccinella_septempunctata_000043_s12_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000043/2023419-16-19_Coccinella_septempunctata_000043_s16_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000044/2023419-16-19_Coccinella_septempunctata_000044_s27_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000053/2023419-16-19_Coccinella_septempunctata_000053_s28_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000054/2023419-16-19_Coccinella_septempunctata_000054_s67_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000055/2023419-16-19_Coccinella_septempunctata_000055_s150_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000055/2023419-16-19_Coccinella_septempunctata_000055_s8_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000056/2023419-16-19_Coccinella_septempunctata_000056_s43_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000057/2023419-16-19_Coccinella_septempunctata_000057_s51_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000057/2023419-16-19_Coccinella_septempunctata_000057_s90_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000060/2023419-16-19_Coccinella_septempunctata_000060_s68_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000060/2023419-16-19_Coccinella_septempunctata_000060_s88_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000060/2023419-16-19_Coccinella_septempunctata_000060_s92_ch0",0.0838,2.5838,"ins_buzz_low"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000061/2023419-16-19_Coccinella_septempunctata_000061_s5_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000061/2023419-16-19_Coccinella_septempunctata_000061_s63_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000063/2023419-16-19_Coccinella_septempunctata_000063_s93_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000065/2023419-16-19_Coccinella_septempunctata_000065_s117_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000065/2023419-16-19_Coccinella_septempunctata_000065_s64_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000065/2023419-16-19_Coccinella_septempunctata_000065_s70_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000067/2023419-16-19_Coccinella_septempunctata_000067_s105_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023419-16-19/000067/2023419-16-19_Coccinella_septempunctata_000067_s79_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000004/2023420-16-9_Coccinella_septempunctata_000004_s20_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000006/2023420-16-9_Coccinella_septempunctata_000006_s14_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000007/2023420-16-9_Coccinella_septempunctata_000007_s59_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000012/2023420-16-9_Coccinella_septempunctata_000012_s101_ch2",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000014/2023420-16-9_Coccinella_septempunctata_000014_s16_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000015/2023420-16-9_Coccinella_septempunctata_000015_s5_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000017/2023420-16-9_Coccinella_septempunctata_000017_s17_ch1",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000021/2023420-16-9_Coccinella_septempunctata_000021_s54_ch2",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000028/2023420-16-9_Coccinella_septempunctata_000028_s11_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000032/2023420-16-9_Coccinella_septempunctata_000032_s58_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000035/2023420-16-9_Coccinella_septempunctata_000035_s22_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000036/2023420-16-9_Coccinella_septempunctata_000036_s59_ch2",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000037/2023420-16-9_Coccinella_septempunctata_000037_s100_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000039/2023420-16-9_Coccinella_septempunctata_000039_s38_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000039/2023420-16-9_Coccinella_septempunctata_000039_s48_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000040/2023420-16-9_Coccinella_septempunctata_000040_s12_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000042/2023420-16-9_Coccinella_septempunctata_000042_s88_ch1",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000045/2023420-16-9_Coccinella_septempunctata_000045_s102_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000045/2023420-16-9_Coccinella_septempunctata_000045_s41_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000046/2023420-16-9_Coccinella_septempunctata_000046_s79_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000047/2023420-16-9_Coccinella_septempunctata_000047_s112_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000047/2023420-16-9_Coccinella_septempunctata_000047_s120_ch1",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000048/2023420-16-9_Coccinella_septempunctata_000048_s150_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000048/2023420-16-9_Coccinella_septempunctata_000048_s67_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000050/2023420-16-9_Coccinella_septempunctata_000050_s33_ch3",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000051/2023420-16-9_Coccinella_septempunctata_000051_s100_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000051/2023420-16-9_Coccinella_septempunctata_000051_s13_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000051/2023420-16-9_Coccinella_septempunctata_000051_s94_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000051/2023420-16-9_Coccinella_septempunctata_000051_s98_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000052/2023420-16-9_Coccinella_septempunctata_000052_s17_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000054/2023420-16-9_Coccinella_septempunctata_000054_s36_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000055/2023420-16-9_Coccinella_septempunctata_000055_s48_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000056/2023420-16-9_Coccinella_septempunctata_000056_s61_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000057/2023420-16-9_Coccinella_septempunctata_000057_s15_ch3",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000058/2023420-16-9_Coccinella_septempunctata_000058_s113_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000059/2023420-16-9_Coccinella_septempunctata_000059_s35_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000064/2023420-16-9_Coccinella_septempunctata_000064_s137_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000065/2023420-16-9_Coccinella_septempunctata_000065_s70_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000065/2023420-16-9_Coccinella_septempunctata_000065_s84_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000066/2023420-16-9_Coccinella_septempunctata_000066_s62_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000066/2023420-16-9_Coccinella_septempunctata_000066_s78_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023420-16-9/000068/2023420-16-9_Coccinella_septempunctata_000068_s56_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023424-16-23/000014/2023424-16-23_Coccinella_septempunctata_000014_s3_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023424-16-23/000062/2023424-16-23_Coccinella_septempunctata_000062_s28_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023424-16-23/000064/2023424-16-23_Coccinella_septempunctata_000064_s12_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023424-16-23/000064/2023424-16-23_Coccinella_septempunctata_000064_s30_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023424-16-23/000064/2023424-16-23_Coccinella_septempunctata_000064_s32_ch0",0,2.5,"ambient_noise"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023425-16-22/000005/2023425-16-22_Coccinella_septempunctata_000005_s1_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023425-16-22/000030/2023425-16-22_Coccinella_septempunctata_000030_s12_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023425-16-22/000031/2023425-16-22_Coccinella_septempunctata_000031_s26_ch0",0,2.5,"ambient_background"
"Luke - External Data Sources/InsectSound1000/Coccinella_septempunctata/2023425-16-22/000051/2023425-16-22_Coccinella_septempunctata_000051_s15_ch0",0,2.5,"ambient_noise"
