"ident","start","end","label"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111069.409609,111069.655842,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111070.271424,111070.552833,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111071.854349,111072.082993,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111072.944808,111075.495076,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111076.216186,111076.392067,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111078.326753,111083.638345,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111086.962488,111089.301699,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111093.345996,111096.504545,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111101.11292,111104.064352,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111109.294081,111112.711528,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111116.336093,111194.684193,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111127.261566,111241.808459,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111201.676826,111204.185053,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111209.201507,111210.873658,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111220.450525,111221.514622,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111236.031936,111253.741539,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111270.749617,111297.055523,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111300.683924,111305.370608,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111312.325043,111316.003838,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111338.479766,111342.612111,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111345.98854,111346.240512,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",111351.279958,111353.346131,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114699.162042,114703.898873,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114709.251724,114709.930122,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114723.56593,114724.515688,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114730.214234,114730.824793,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114742.832444,114750.566186,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114843.750708,114872.20986,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114913.171298,114916.625877,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114929.681935,114930.80453,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114941.339655,114942.894018,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114943.93026,114960,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",114948.938762,114950.320418,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",118356.112381,118391.434145,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",118530.555386,118530.923943,"ambient_scraping"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",121888.740321,121915.13524,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",121938.829988,121940.674794,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",121967.708301,121973.313673,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",121987.646399,121992.18746,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",122005.881598,122012.835099,"mech_auto_truck"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",122095.982548,122104.043438,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",125493.91495,125494.435063,"ambient_scraping"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",125676.795509,125718.736577,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",125749.115218,125760,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42664.570639,42667.661262,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42674.190746,42675.931942,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42677.281369,42677.673138,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42699.743519,42700.114324,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42704.833656,42705.002204,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42709.047346,42710.867659,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42715.452154,42715.68812,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42736.352053,42736.55431,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42748.959412,42749.161669,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42759.746457,42760.016133,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42761.836447,42762.814023,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42770.398664,42770.938017,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42772.08414,42772.252688,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42774.005583,42775.353963,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42779.871038,42780.073295,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42784.961175,42785.466818,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42790.388407,42790.624374,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42791.703078,42791.871626,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42793.927906,42794.972901,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42821.536,42821.738257,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42824.401309,42824.569856,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42825.71598,42825.918237,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42827.06436,42827.334037,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42838.559305,42838.862691,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42854.537616,42857.436634,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42870.751893,42870.95415,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42874.898163,42876.583639,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42881.033295,42881.235552,"ambient_scraping"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42899.034177,42901.326424,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42914.473135,42914.776521,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42920.304881,42920.574557,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42922.327452,42923.540995,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42925.024213,42925.22647,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",42937.058511,42939.822691,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",46260,46312.821212,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",46427.162633,46514.573821,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",46548.066424,46560,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",49861.767677,50006.606076,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",49927.092301,49927.582623,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",53553.040769,53553.474526,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",57129.759083,57178.957594,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",60735.758795,60782.638259,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",60838.913667,60882.033399,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",64260,64300.317919,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",64402.196532,64494.537572,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",68024.521974,68160,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",68032.665938,68033.799864,"ambient_scraping"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",71461.980383,71465.941149,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",71486.559932,71754.713094,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",71530.579169,71531.168968,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",71553.777894,71577.697482,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",71723.705272,71732.748843,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",71739.367688,71749.066589,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",75060,75360,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",75077.340495,75079.032251,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",75326.267568,75327.587527,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",75339.876799,75360,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78663.034682,78768.381503,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78706.672188,78909.92204,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78872.749974,78873.948941,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78879.238566,78881.936581,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78882.772585,78883.114587,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78900.16134,78901.301346,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",78917.185435,78926.533487,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82268.963722,82278.465268,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82282.832514,82283.538246,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82285.655443,82286.610257,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82288.325363,82291.910852,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82301.887285,82302.50999,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82302.886877,82309.300474,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82311.144832,82312.182673,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82311.970932,82315.734844,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82319.239996,82320.526919,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82324.470717,82328.365662,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82333.070552,82334.083913,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82337.464136,82341.043103,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82345.522873,82353.08612,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82358.904003,82363.849203,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82371.93606,82376.532187,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82383.688182,82390.378747,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82395.033053,82398.931034,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82406.319745,82410.799515,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82417.548258,82423.657035,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82428.311341,82478.519667,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82476.082827,82497.391102,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82482.126754,82484.628444,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82489.864538,82503.769277,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",82510.168948,82559.835007,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85861.531309,85861.652201,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85867.273716,85867.414758,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85871.283327,85873.882522,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85900.37819,85901.022952,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85940.278985,85941.893915,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85944.443803,85954.218375,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85946.611208,85948.311134,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85952.178464,85953.87839,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85955.620814,85956.980754,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85971.812605,85972.407579,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85976.912381,85982.862121,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85985.072024,85989.576827,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85995.271578,85995.781555,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",85999.793858,86080.442638,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86007.344501,86008.679373,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86014.33669,86016.021172,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86019.072309,86020.725009,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86025.714889,86027.526502,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86029.751289,86031.817164,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86036.965958,86037.696959,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86044.752714,86046.437196,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86049.075158,86050.346466,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86056.575871,86058.165005,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86057.465786,86060.649415,"human"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86089.344507,86115.435075,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86122.912645,86124.07798,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86129.257249,86130.519696,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86133.465405,86134.274666,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86138.612304,86138.903638,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86145.83091,86147.190468,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",86156.189448,86160,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89460,89760,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89497.650628,89514.451715,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89527.305558,89529.835842,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89530.645533,89532.66976,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89535.807313,89539.956979,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89583.182139,89584.311732,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89641.18675,89651.804926,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89669.31362,89669.765458,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89689.420379,89698.287686,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",89702.518625,89734.773021,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93062.093069,93063.296583,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93101.756719,93102.332312,"ins_buzz_low"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93113.739536,93115.361664,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93145.719011,93146.169149,"ins_buzz_low"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93162.149241,93163.499656,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93166.248715,93167.631282,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93169.046003,93169.962356,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93172.373811,93173.402698,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93176.071375,93178.434602,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93180.026162,93181.521264,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93187.244451,93188.064346,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93191.654015,93193.590103,"ins_buzz_low"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93222.403467,93223.030446,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93253.897072,93254.411516,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93351.962916,93352.670276,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93353.425865,93355.162113,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",93357.493186,93358.747143,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96660,96709.889467,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96733.025834,96733.61687,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96737.097418,96744.518209,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96743.110161,96826.876103,"mech_plane_prop"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96748.721134,96757.323998,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96764.744788,96766.846251,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96772.362591,96773.807347,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96807.830673,96813.796343,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96822.420192,96824.152161,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96842.434055,96845.128228,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96848.255394,96863.362012,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96865.430752,96894.056349,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96898.867374,96900.11824,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96902.764304,96923.740371,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96926.338324,96951.163212,"ambient_background"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96937.644232,96938.413996,"ins_buzz_low"
"Lilian Martin - Dicentra/BTW/1_103/250415_1209",96954.72337,96956.888331,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100214.419802,100221.828141,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100239.448746,100240.314586,"ins_buzz_low"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100249.158526,100251.075743,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100258.311694,100260.105221,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100307.364193,100318.620117,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100320.661026,100321.897941,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100335.504002,100338.71998,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100344.409788,100365.437337,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100373.910203,100374.899734,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100381.393536,100381.764611,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100392.278385,100394.133757,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100460.265922,100462.682927,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100476.134086,100477.815481,"ins_buzz_low"
"Lilian Martin - Dicentra/BTW/52/250415_1210",100488.604432,100488.884664,"ambient_scraping"
"Lilian Martin - Dicentra/BTW/52/250415_1210",103947.889739,103949.350893,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/52/250415_1210",103975.547311,103987.654023,"ambient_rustle"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107400,107486.076839,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107414.084259,107418.474158,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107431.460942,107470.44201,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107472.261335,107526.38627,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107534.288965,107537.98447,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107543.613008,107581.136597,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107585.116372,107635.375239,"mech_hum_traffic"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107585.571203,107586.878843,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107594.212999,107595.463785,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107653.227371,107664.882425,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107666.815458,107669.999278,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107670.283547,107672.50085,"ambient_squeak"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107677.845119,107685.179275,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107688.931634,107690.296128,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",107692.115454,107700,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111000,111018.554879,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111020.918557,111026.945938,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111029.900537,111032.618767,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111035.809734,111039.355252,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111041.718931,111047.628128,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111051.055462,111054.837348,"ambient_background"
"Lilian Martin - Dicentra/BTW/52/250415_1210",111059.210154,111093.247129,"ambient_background"
